"payment_id","customer_id","rental_id","inventory_id","rental_date","return_date","rental_rate","amount_paid","rental_duration","real_duration","delay","film_id","title"
30601,142,3492,980,"2005-07-05 23:44:37","2005-07-14 03:54:37","0.99","2.99",7,"9","2",218,"Deceiver Betrayed"
30602,142,4497,1995,"2005-07-08 01:51:32","2005-07-15 22:56:32","0.99","4.99",3,"7","4",434,"Horror Reign"
30603,142,4531,3108,"2005-07-08 03:27:59","2005-07-10 22:48:59","4.99","4.99",5,"2","-3",683,"Pity Bound"
30604,142,6522,3916,"2005-07-12 04:11:58","2005-07-15 08:32:58","0.99","0.99",7,"3","-4",855,"Streak Ridgemont"
30605,142,7764,3537,"2005-07-28 06:40:05","2005-07-30 02:51:05","2.99","2.99",6,"2","-4",773,"Seabiscuit Punk"
30606,142,8513,3156,"2005-07-29 09:52:59","2005-07-31 12:05:59","2.99","2.99",5,"2","-3",693,"Potter Connecticut"
30607,142,8623,458,"2005-07-29 13:55:11","2005-08-05 11:16:11","0.99","4.99",3,"7","4",101,"Brotherhood Blanket"
30608,142,9020,1700,"2005-07-30 05:31:27","2005-08-08 06:44:27","2.99","7.99",4,"9","5",370,"Gorgeous Bingo"
30609,142,9131,623,"2005-07-30 09:55:57","2005-08-01 14:21:57","2.99","2.99",3,"2","-1",135,"Chance Resurrection"
30610,142,9419,4427,"2005-07-30 21:04:59","2005-08-06 15:47:59","4.99","5.99",6,"7","1",968,"Werewolf Lola"
30611,143,4031,3094,"2005-07-07 02:32:07","2005-07-14 06:01:07","4.99","7.99",4,"7","3",680,"Pinocchio Simon"
30612,143,4221,4567,"2005-07-07 12:18:57","2005-07-12 09:47:57","0.99","0.99",6,"5","-1",998,"Zhivago Core"
30613,143,4585,1622,"2005-07-08 06:11:58","2005-07-17 01:58:58","4.99","7.99",6,"9","3",354,"Ghost Groundhog"
30614,143,6076,1792,"2005-07-11 05:05:30","2005-07-18 04:22:30","2.99","6.99",3,"7","4",389,"Gunfighter Mussolini"
30615,143,6207,3226,"2005-07-11 12:34:24","2005-07-14 10:15:24","4.99","4.99",4,"3","-1",708,"Quills Bull"
30616,143,8312,3996,"2005-07-29 03:32:38","2005-07-31 02:12:38","0.99","0.99",4,"2","-2",870,"Swarm Gold"
30617,143,8335,1719,"2005-07-29 04:18:25","2005-07-31 08:12:25","0.99","0.99",3,"2","-1",374,"Graffiti Love"
30618,143,9889,2842,"2005-07-31 14:02:50","2005-08-05 12:09:50","0.99","1.99",4,"5","1",623,"Newton Labyrinth"
30619,143,10118,1209,"2005-07-31 21:16:31","2005-08-03 02:32:31","0.99","0.99",3,"3","0",269,"Earring Instinct"
30620,144,4726,4369,"2005-07-08 12:50:54","2005-07-17 07:09:54","0.99","6.99",3,"9","6",953,"Wait Cider"
30621,144,4818,115,"2005-07-08 17:18:22","2005-07-14 14:40:22","0.99","3.99",3,"6","3",23,"Anaconda Confessions"
30622,144,5049,3336,"2005-07-09 03:54:12","2005-07-11 22:39:12","0.99","0.99",4,"2","-2",733,"River Outlaw"
30623,144,5374,946,"2005-07-09 18:52:08","2005-07-16 16:34:08","4.99","8.99",3,"7","4",210,"Darko Dorado"
30624,144,5408,3162,"2005-07-09 20:16:51","2005-07-18 22:19:51","4.99","7.99",6,"9","3",694,"Prejudice Oleander"
30625,144,5526,3909,"2005-07-10 02:04:03","2005-07-16 22:15:03","4.99","7.99",3,"6","3",853,"Stranger Strangers"
30626,144,6614,3004,"2005-07-12 08:33:49","2005-07-18 07:28:49","4.99","7.99",3,"6","3",659,"Park Citizen"
30627,144,6791,1495,"2005-07-12 16:35:07","2005-07-20 15:32:07","4.99","9.99",3,"8","5",327,"Fool Mockingbird"
30628,144,7378,3297,"2005-07-27 15:31:33","2005-08-03 17:15:33","4.99","5.99",6,"7","1",725,"Requiem Tycoon"
30629,144,7566,1802,"2005-07-27 22:34:45","2005-08-01 22:20:45","2.99","2.99",6,"5","-1",391,"Half Outfield"
30630,144,7830,4492,"2005-07-28 08:43:49","2005-08-04 09:30:49","0.99","0.99",7,"7","0",981,"Wolves Desire"
30631,144,7858,992,"2005-07-28 09:50:18","2005-08-05 14:33:18","2.99","3.99",7,"8","1",220,"Deer Virginian"
30632,144,8459,3441,"2005-07-29 08:05:40","2005-08-04 03:24:40","4.99","5.99",5,"6","1",755,"Sabrina Midnight"
30633,144,8983,1861,"2005-07-30 04:31:08","2005-07-31 09:28:08","0.99","0.99",5,"1","-4",406,"Haunting Pianist"
30634,144,9034,3847,"2005-07-30 06:10:58","2005-08-08 05:00:58","2.99","7.99",4,"9","5",842,"State Wasteland"
30635,144,9098,1267,"2005-07-30 08:44:21","2005-08-08 12:31:21","0.99","3.99",6,"9","3",281,"Encino Elf"
30636,144,9174,2636,"2005-07-30 11:42:10","2005-07-31 09:52:10","4.99","4.99",4,"1","-3",578,"Million Ace"
30637,144,9714,1532,"2005-07-31 08:15:32","2005-08-03 08:33:32","0.99","0.99",5,"3","-2",335,"Freedom Cleopatra"
30638,145,3647,3762,"2005-07-06 07:29:17","2005-07-13 08:32:17","2.99","5.99",4,"7","3",823,"South Wait"
30639,145,4201,3682,"2005-07-07 11:19:51","2005-07-16 08:48:51","4.99","8.99",5,"9","4",805,"Sleepless Monsoon"
30640,145,4364,10,"2005-07-07 19:46:51","2005-07-08 21:55:51","4.99","4.99",3,"1","-2",2,"Ace Goldfinger"
30641,145,4405,2102,"2005-07-07 21:33:16","2005-07-15 00:33:16","4.99","6.99",6,"8","2",456,"Inch Jet"
30642,145,4470,3605,"2005-07-08 00:20:57","2005-07-10 02:31:57","2.99","2.99",5,"2","-3",788,"Ship Wonderland"
30643,145,4817,1608,"2005-07-08 17:17:31","2005-07-09 22:32:31","2.99","2.99",4,"1","-3",351,"Gaslight Crusade"
30644,145,6056,3069,"2005-07-11 04:01:27","2005-07-12 04:14:27","2.99","2.99",6,"1","-5",675,"Phantom Glory"
30645,145,6339,2401,"2005-07-11 19:45:32","2005-07-18 22:34:32","0.99","1.99",6,"7","1",524,"Lion Uncut"
30646,145,6378,3170,"2005-07-11 21:45:23","2005-07-14 16:56:23","0.99","0.99",6,"3","-3",696,"Pride Alamo"
30647,145,7061,880,"2005-07-27 03:51:10","2005-07-31 05:36:10","2.99","2.99",5,"4","-1",193,"Crossroads Casualties"
30648,145,7529,3644,"2005-07-27 21:18:08","2005-08-06 00:59:08","0.99","7.99",3,"10","7",796,"Sierra Divide"
30649,145,7954,3735,"2005-07-28 13:25:05","2005-07-29 18:50:05","0.99","0.99",3,"1","-2",816,"Snowman Rollercoaster"
30650,145,8380,2279,"2005-07-29 05:31:29","2005-08-02 01:27:29","0.99","0.99",5,"4","-1",493,"Kane Exorcist"
30651,145,9156,1747,"2005-07-30 11:04:55","2005-07-31 14:10:55","2.99","2.99",7,"1","-6",380,"Greek Everyone"
30652,145,9576,3327,"2005-07-31 02:52:59","2005-08-05 23:35:59","0.99","0.99",5,"5","0",732,"Rings Heartbreakers"
30653,146,4849,4323,"2005-07-08 18:34:34","2005-07-14 20:27:34","4.99","6.99",4,"6","2",941,"Videotape Arsenic"
30654,146,5000,668,"2005-07-09 01:16:13","2005-07-14 21:55:13","4.99","4.99",5,"5","0",145,"Chisum Behavior"
30655,146,6102,4305,"2005-07-11 06:53:09","2005-07-17 07:05:09","4.99","7.99",3,"6","3",938,"Velvet Terminator"
30656,146,6184,1131,"2005-07-11 11:19:21","2005-07-19 07:35:21","4.99","6.99",6,"8","2",251,"Dragonfly Strangers"
30657,146,6327,909,"2005-07-11 19:07:29","2005-07-15 16:09:29","4.99","4.99",5,"4","-1",202,"Daddy Pittsburgh"
30658,146,6990,4065,"2005-07-27 01:02:46","2005-07-31 00:22:46","0.99","0.99",5,"4","-1",886,"Theory Mermaid"
30659,146,8246,1724,"2005-07-29 00:38:41","2005-08-05 06:28:41","0.99","3.99",4,"7","3",376,"Grapes Fury"
30660,147,3919,2695,"2005-07-06 20:26:21","2005-07-15 00:13:21","4.99","7.99",6,"9","3",591,"Monsoon Cause"
30661,147,3956,15,"2005-07-06 22:01:51","2005-07-12 21:35:51","2.99","2.99",7,"6","-1",3,"Adaptation Holes"
30662,147,4792,2132,"2005-07-08 16:29:38","2005-07-10 16:31:38","0.99","0.99",3,"2","-1",461,"Insects Stone"
30663,147,5044,1625,"2005-07-09 03:30:25","2005-07-11 02:32:25","0.99","0.99",7,"2","-5",355,"Ghostbusters Elf"
30664,147,5567,1616,"2005-07-10 03:36:46","2005-07-15 23:22:46","2.99","2.99",6,"5","-1",353,"Gentlemen Stage"
30665,147,5844,609,"2005-07-10 17:14:43","2005-07-12 19:27:43","0.99","0.99",6,"2","-4",132,"Chainsaw Uptown"
30666,147,6343,513,"2005-07-11 19:51:35","2005-07-12 19:13:35","0.99","0.99",3,"1","-2",114,"Camelot Vacation"
30667,147,6469,3830,"2005-07-12 01:29:27","2005-07-16 20:22:27","4.99","4.99",5,"4","-1",838,"Stagecoach Armageddon"
30668,147,6753,2591,"2005-07-12 14:55:42","2005-07-18 19:16:42","2.99","2.99",7,"6","-1",569,"Menagerie Rushmore"
30669,147,7044,88,"2005-07-27 03:27:29","2005-08-01 07:00:29","0.99","0.99",6,"5","-1",18,"Alter Victory"
30670,147,7723,3263,"2005-07-28 04:45:37","2005-07-30 09:03:37","0.99","0.99",7,"2","-5",718,"Rebel Airport"
30671,147,8893,1048,"2005-07-30 00:48:19","2005-08-01 03:25:19","2.99","2.99",6,"2","-4",234,"Disturbing Scarface"
30672,147,9772,3639,"2005-07-31 09:56:07","2005-08-01 13:50:07","0.99","0.99",5,"1","-4",794,"Side Ark"
30673,148,3653,2513,"2005-07-06 07:45:13","2005-07-10 11:51:13","0.99","0.99",5,"4","-1",552,"Majestic Floats"
30674,148,4080,1364,"2005-07-07 05:09:54","2005-07-11 23:58:54","0.99","0.99",4,"4","0",301,"Family Sweet"
30675,148,4746,173,"2005-07-08 13:47:55","2005-07-11 09:06:55","2.99","2.99",3,"3","0",37,"Arizona Bang"
30676,148,4950,3291,"2005-07-08 22:58:07","2005-07-09 20:41:07","2.99","2.99",5,"1","-4",724,"Remember Diary"
30677,148,5034,340,"2005-07-09 02:48:15","2005-07-11 23:13:15","4.99","4.99",6,"2","-4",75,"Bird Independence"
30678,148,5372,3551,"2005-07-09 18:48:39","2005-07-11 17:40:39","4.99","4.99",6,"2","-4",776,"Secret Groundhog"
30679,148,6169,2781,"2005-07-11 10:25:56","2005-07-19 07:18:56","0.99","1.99",7,"8","1",610,"Music Boondock"
30680,148,6640,2794,"2005-07-12 10:27:19","2005-07-21 06:28:19","4.99","8.99",5,"9","4",614,"Name Detective"
30681,148,6793,103,"2005-07-12 16:37:55","2005-07-21 16:04:55","4.99","10.99",3,"9","6",21,"American Circus"
30682,148,7656,178,"2005-07-28 02:07:19","2005-07-31 04:05:19","0.99","0.99",5,"3","-2",39,"Armageddon Lost"
30683,148,7693,2479,"2005-07-28 03:31:22","2005-07-31 06:42:22","4.99","4.99",5,"3","-2",543,"Madigan Dorado"
30684,148,7865,2334,"2005-07-28 10:07:04","2005-08-06 08:16:04","4.99","9.99",4,"9","5",506,"Lady Stage"
30685,148,8111,3226,"2005-07-28 19:10:03","2005-07-29 22:25:03","4.99","4.99",4,"1","-3",708,"Quills Bull"
30686,148,8331,18,"2005-07-29 04:13:29","2005-08-04 07:09:29","2.99","3.99",5,"6","1",4,"Affair Prejudice"
30687,148,8394,3933,"2005-07-29 06:02:14","2005-08-03 08:15:14","2.99","4.99",3,"5","2",857,"Strictly Scarface"
30688,148,8578,3737,"2005-07-29 11:58:14","2005-08-03 06:25:14","4.99","4.99",7,"5","-2",817,"Soldiers Evolution"
30689,148,8626,3092,"2005-07-29 14:03:20","2005-08-02 09:05:20","4.99","4.99",4,"4","0",680,"Pinocchio Simon"
30690,148,9023,2911,"2005-07-30 05:36:40","2005-08-07 06:20:40","4.99","5.99",7,"8","1",639,"Opposite Necklace"
30691,148,9106,2935,"2005-07-30 08:52:34","2005-08-02 07:38:34","2.99","2.99",7,"3","-4",645,"Others Soup"
30692,148,9530,1718,"2005-07-31 01:09:06","2005-08-04 23:47:06","0.99","1.99",3,"4","1",374,"Graffiti Love"
30693,148,9594,4382,"2005-07-31 03:23:52","2005-08-04 23:06:52","4.99","4.99",7,"4","-3",957,"War Notting"
30694,148,10067,1940,"2005-07-31 19:37:58","2005-08-04 17:32:58","4.99","4.99",7,"4","-3",422,"Hollow Jeopardy"
30695,149,3894,2087,"2005-07-06 19:01:39","2005-07-12 21:35:39","0.99","2.99",4,"6","2",452,"Illusion Amelie"
30696,149,3939,3627,"2005-07-06 21:16:32","2005-07-11 03:12:32","4.99","6.99",3,"5","2",791,"Show Lord"
30697,149,4766,1057,"2005-07-08 15:16:04","2005-07-15 11:04:04","2.99","3.99",6,"7","1",235,"Divide Monster"
30698,149,4837,1944,"2005-07-08 18:09:12","2005-07-11 16:40:12","0.99","0.99",7,"3","-4",423,"Hollywood Anonymous"
30699,149,5091,4572,"2005-07-09 05:52:54","2005-07-10 02:49:54","2.99","2.99",5,"1","-4",999,"Zoolander Fiction"
30700,149,5298,3491,"2005-07-09 15:36:17","2005-07-18 19:07:17","4.99","10.99",3,"9","6",764,"Saturday Lambs"
30701,149,6356,2645,"2005-07-11 20:57:48","2005-07-12 22:40:48","4.99","4.99",3,"1","-2",580,"Mine Titans"
30702,149,6940,3876,"2005-07-26 23:18:35","2005-08-05 01:44:35","2.99","5.99",7,"10","3",847,"Stock Glass"
30703,149,7559,661,"2005-07-27 22:20:03","2005-08-06 00:26:03","0.99","4.99",6,"10","4",143,"Chill Luck"
30704,149,7989,3196,"2005-07-28 14:39:05","2005-08-05 13:58:05","2.99","6.99",4,"8","4",702,"Pulp Beverly"
30705,149,10154,2745,"2005-07-31 22:30:49","2005-08-07 03:05:49","0.99","2.99",5,"7","2",602,"Mourning Purple"
30706,150,4271,533,"2005-07-07 14:38:52","2005-07-15 12:05:52","4.99","6.99",6,"8","2",117,"Candles Grapes"
30707,150,6633,2908,"2005-07-12 09:35:42","2005-07-13 12:56:42","2.99","2.99",7,"1","-6",638,"Operation Operation"
30708,150,7690,1076,"2005-07-28 03:26:21","2005-07-29 00:08:21","4.99","4.99",5,"1","-4",239,"Dogma Family"
30709,150,9121,3098,"2005-07-30 09:36:26","2005-08-05 15:17:26","0.99","2.99",4,"6","2",681,"Pirates Roxanne"
30710,151,4376,1344,"2005-07-07 20:24:33","2005-07-11 18:32:33","2.99","2.99",5,"4","-1",296,"Express Lonely"
30711,151,6720,2704,"2005-07-12 13:41:16","2005-07-13 14:41:16","0.99","0.99",6,"1","-5",594,"Montezuma Command"
30712,151,6768,3418,"2005-07-12 15:47:51","2005-07-19 21:17:51","0.99","3.99",4,"7","3",748,"Rugrats Shakespeare"
30713,151,6854,3173,"2005-07-12 19:38:57","2005-07-16 16:28:57","0.99","0.99",7,"4","-3",697,"Primary Glass"
30714,151,7189,4419,"2005-07-27 08:35:02","2005-07-30 14:00:02","0.99","0.99",3,"3","0",966,"Wedding Apollo"
30715,151,7332,1761,"2005-07-27 13:58:57","2005-08-02 12:40:57","0.99","3.99",3,"6","3",382,"Grit Clockwork"
30716,151,9253,4183,"2005-07-30 14:20:12","2005-07-31 11:31:12","4.99","4.99",7,"1","-6",911,"Trip Newton"
30717,151,9890,1024,"2005-07-31 14:04:44","2005-08-01 11:24:44","4.99","4.99",6,"1","-5",229,"Devil Desire"
30718,151,9969,938,"2005-07-31 16:38:12","2005-08-05 11:45:12","2.99","2.99",7,"5","-2",208,"Dares Pluto"
30719,151,10078,3198,"2005-07-31 20:02:02","2005-08-04 00:45:02","2.99","2.99",4,"4","0",702,"Pulp Beverly"
30720,152,3577,4390,"2005-07-06 03:40:36","2005-07-10 05:54:36","2.99","2.99",6,"4","-2",959,"Warlock Werewolf"
30721,152,3786,4508,"2005-07-06 14:00:41","2005-07-13 16:49:41","4.99","7.99",4,"7","3",985,"Wonderland Christmas"
30722,152,4974,1071,"2005-07-09 00:00:36","2005-07-13 21:03:36","4.99","4.99",5,"4","-1",239,"Dogma Family"
30723,152,6273,2403,"2005-07-11 16:08:41","2005-07-14 16:41:41","0.99","0.99",4,"3","-1",525,"Loathing Legally"
30724,152,6612,235,"2005-07-12 08:28:33","2005-07-17 06:25:33","2.99","2.99",5,"5","0",53,"Bang Kwai"
30725,152,9010,1698,"2005-07-30 05:12:04","2005-08-06 02:54:04","2.99","5.99",4,"7","3",370,"Gorgeous Bingo"
30726,153,3795,240,"2005-07-06 14:37:41","2005-07-11 20:27:41","0.99","0.99",5,"5","0",54,"Banger Pinocchio"
30727,153,3949,1765,"2005-07-06 21:46:36","2005-07-11 03:18:36","0.99","0.99",6,"5","-1",383,"Groove Fiction"
30728,153,4194,1753,"2005-07-07 10:59:39","2005-07-15 09:34:39","4.99","5.99",7,"8","1",381,"Grinch Massage"
30729,153,4670,3317,"2005-07-08 10:14:18","2005-07-16 15:10:18","0.99","5.99",3,"8","5",730,"Ridgemont Submarine"
30730,153,5676,3595,"2005-07-10 08:38:32","2005-07-13 10:11:32","0.99","0.99",7,"3","-4",786,"Shepherd Midsummer"
30731,153,5771,3275,"2005-07-10 13:26:45","2005-07-14 15:43:45","0.99","0.99",5,"4","-1",722,"Reef Salute"
30732,153,6818,1013,"2005-07-12 18:20:54","2005-07-21 00:03:54","4.99","9.99",4,"9","5",227,"Details Packer"
30733,153,7824,2241,"2005-07-28 08:34:47","2005-08-05 09:43:47","2.99","7.99",3,"8","5",484,"Jerk Paycheck"
30734,153,9936,979,"2005-07-31 15:27:41","2005-08-06 16:25:41","0.99","0.99",7,"6","-1",218,"Deceiver Betrayed"
30735,153,10015,67,"2005-07-31 18:11:17","2005-08-03 15:48:17","4.99","4.99",4,"3","-1",13,"Ali Forever"
30736,154,3806,3555,"2005-07-06 15:09:41","2005-07-14 09:14:41","4.99","7.99",5,"8","3",777,"Secretary Rouge"
30737,154,3912,2449,"2005-07-06 20:10:03","2005-07-08 18:39:03","0.99","0.99",5,"2","-3",534,"Louisiana Harry"
30738,154,4132,993,"2005-07-07 08:06:07","2005-07-10 14:04:07","4.99","4.99",4,"3","-1",222,"Desert Poseidon"
30739,154,4252,474,"2005-07-07 14:13:05","2005-07-09 14:17:05","2.99","2.99",4,"2","-2",104,"Bugsy Song"
30740,154,4850,3039,"2005-07-08 18:39:31","2005-07-13 00:18:31","4.99","5.99",4,"5","1",666,"Paycheck Wait"
30741,154,5101,2737,"2005-07-09 06:21:29","2005-07-11 02:58:29","0.99","0.99",5,"2","-3",600,"Motions Details"
30742,154,5760,1050,"2005-07-10 12:44:48","2005-07-14 12:25:48","2.99","2.99",6,"4","-2",234,"Disturbing Scarface"
30743,154,6048,975,"2005-07-11 03:32:23","2005-07-14 07:39:23","0.99","0.99",7,"3","-4",218,"Deceiver Betrayed"
30744,154,6993,3114,"2005-07-27 01:05:24","2005-07-30 06:23:24","4.99","4.99",5,"3","-2",683,"Pity Bound"
30745,154,7055,4305,"2005-07-27 03:45:42","2005-07-30 05:11:42","4.99","4.99",3,"3","0",938,"Velvet Terminator"
30746,154,7156,34,"2005-07-27 07:19:34","2005-07-31 04:31:34","4.99","4.99",6,"4","-2",7,"Airplane Sierra"
30747,154,7900,2781,"2005-07-28 11:11:33","2005-08-05 06:29:33","0.99","1.99",7,"8","1",610,"Music Boondock"
30748,154,8334,982,"2005-07-29 04:18:25","2005-08-07 07:18:25","4.99","7.99",6,"9","3",219,"Deep Crusade"
30749,154,9286,2477,"2005-07-30 15:32:28","2005-07-31 20:42:28","2.99","2.99",3,"1","-2",542,"Lust Lock"
30750,155,5128,3757,"2005-07-09 07:25:54","2005-07-16 04:04:54","0.99","1.99",6,"7","1",822,"Soup Wisdom"
30751,155,6066,1877,"2005-07-11 04:32:42","2005-07-15 03:56:42","4.99","5.99",3,"4","1",409,"Heartbreakers Bright"
30752,155,6085,312,"2005-07-11 05:24:36","2005-07-16 03:49:36","4.99","4.99",7,"5","-2",70,"Bikini Borrowers"
30753,155,6087,198,"2005-07-11 05:29:22","2005-07-12 23:33:22","4.99","4.99",5,"1","-4",44,"Attacks Hate"
30754,155,6443,895,"2005-07-12 00:35:51","2005-07-16 04:50:51","2.99","2.99",4,"4","0",199,"Cupboard Sinners"
30755,155,7077,3186,"2005-07-27 04:13:02","2005-07-31 23:15:02","2.99","3.99",3,"4","1",698,"Princess Giant"
30756,155,7492,908,"2005-07-27 19:54:18","2005-07-31 15:36:18","2.99","2.99",7,"4","-3",201,"Cyclone Family"
30757,155,7730,3118,"2005-07-28 04:59:48","2005-08-04 04:35:48","4.99","5.99",6,"7","1",685,"Platoon Instinct"
30758,155,9781,2310,"2005-07-31 10:13:02","2005-08-09 14:46:02","2.99","7.99",4,"9","5",502,"Knock Warlock"
30759,155,10098,1324,"2005-07-31 20:41:17","2005-08-02 00:06:17","0.99","0.99",3,"2","-1",292,"Excitement Eve"
30760,156,4394,563,"2005-07-07 21:12:45","2005-07-16 18:24:45","0.99","2.99",7,"9","2",122,"Carrie Bunch"
30761,156,5534,3251,"2005-07-10 02:26:49","2005-07-11 07:13:49","4.99","4.99",3,"1","-2",715,"Range Moonwalker"
30762,156,5828,2999,"2005-07-10 16:27:25","2005-07-11 18:42:25","2.99","2.99",5,"1","-4",657,"Paradise Sabrina"
30763,156,5908,810,"2005-07-10 20:44:14","2005-07-13 15:05:14","0.99","0.99",6,"3","-3",176,"Congeniality Quest"
30764,156,6540,937,"2005-07-12 04:51:13","2005-07-21 03:38:13","4.99","6.99",7,"9","2",207,"Dangerous Uptown"
30765,156,7389,3822,"2005-07-27 15:56:15","2005-07-30 21:28:15","2.99","2.99",4,"3","-1",837,"Stage World"
30766,156,7822,1428,"2005-07-28 08:31:45","2005-07-31 11:06:45","4.99","4.99",5,"3","-2",313,"Fidelity Devil"
30767,156,9409,3053,"2005-07-30 20:33:53","2005-08-05 18:32:53","4.99","6.99",4,"6","2",670,"Pelican Comforts"
30768,156,9696,2703,"2005-07-31 07:13:46","2005-08-03 10:49:46","0.99","0.99",6,"3","-3",593,"Monterey Labyrinth"
30769,157,3739,4333,"2005-07-06 11:54:18","2005-07-09 10:48:18","0.99","0.99",5,"3","-2",945,"Virginian Pluto"
30770,157,4253,3355,"2005-07-07 14:13:13","2005-07-16 18:55:13","0.99","5.99",4,"9","5",737,"Rock Instinct"
30771,157,4435,3815,"2005-07-07 22:51:04","2005-07-14 23:15:04","2.99","3.99",6,"7","1",835,"Spy Mile"
30772,157,4919,2106,"2005-07-08 21:41:54","2005-07-11 23:14:54","0.99","0.99",5,"3","-2",457,"Independence Hotel"
30773,157,5862,2075,"2005-07-10 18:20:48","2005-07-17 00:09:48","2.99","4.99",5,"7","2",450,"Idols Snatchers"
30774,157,7110,3289,"2005-07-27 05:30:48","2005-07-28 01:43:48","2.99","2.99",5,"1","-4",724,"Remember Diary"
30775,157,7195,721,"2005-07-27 08:47:01","2005-07-30 08:40:01","2.99","2.99",6,"3","-3",158,"Clones Pinocchio"
30776,157,7499,3503,"2005-07-27 20:10:28","2005-07-30 16:24:28","4.99","4.99",6,"3","-3",767,"Scalawag Duck"
30777,157,8163,1919,"2005-07-28 21:11:48","2005-07-31 18:30:48","0.99","0.99",5,"3","-2",417,"Hills Neighbors"
30778,157,8337,752,"2005-07-29 04:31:55","2005-08-02 02:38:55","0.99","0.99",4,"4","0",164,"Coast Rainbow"
30779,157,8347,4407,"2005-07-29 04:49:25","2005-07-31 00:57:25","0.99","0.99",5,"2","-3",963,"Watch Tracy"
30780,157,8576,3552,"2005-07-29 11:55:01","2005-08-03 08:41:01","4.99","4.99",6,"5","-1",776,"Secret Groundhog"
30781,157,8707,2525,"2005-07-29 17:21:58","2005-08-02 14:47:58","0.99","0.99",4,"4","0",555,"Mallrats United"
30782,157,8827,1517,"2005-07-29 22:31:24","2005-08-06 21:05:24","2.99","4.99",6,"8","2",331,"Forward Temple"
30783,157,9237,2777,"2005-07-30 13:48:17","2005-07-31 13:57:17","2.99","2.99",7,"1","-6",609,"Muscle Bright"
30784,157,9264,4071,"2005-07-30 14:51:36","2005-08-02 10:06:36","4.99","4.99",5,"3","-2",887,"Thief Pelican"
30785,157,9958,4142,"2005-07-31 16:03:56","2005-08-04 15:21:56","2.99","2.99",6,"4","-2",900,"Town Ark"
30786,157,10203,1096,"2005-08-01 00:45:27","2005-08-04 22:45:27","4.99","4.99",5,"3","-2",244,"Dorado Notting"
30787,158,4117,780,"2005-07-07 06:58:14","2005-07-16 05:28:14","4.99","8.99",5,"9","4",170,"Command Darling"
30788,158,5672,2326,"2005-07-10 08:19:38","2005-07-16 06:28:38","2.99","2.99",6,"6","0",505,"Labyrinth League"
30789,158,5988,151,"2005-07-11 00:55:38","2005-07-13 21:36:38","4.99","4.99",5,"2","-3",31,"Apache Divine"
30790,158,6416,1063,"2005-07-11 23:29:14","2005-07-13 20:20:14","2.99","2.99",4,"2","-2",236,"Divine Resurrection"
30791,158,6901,4574,"2005-07-12 21:46:33","2005-07-16 21:36:33","4.99","5.99",3,"4","1",1000,"Zorro Ark"
30792,158,7159,1220,"2005-07-27 07:24:00","2005-08-05 11:13:00","0.99","2.99",7,"9","2",270,"Earth Vision"
30793,158,7732,3597,"2005-07-28 05:03:32","2005-07-29 10:20:32","0.99","0.99",7,"1","-6",786,"Shepherd Midsummer"
30794,158,7952,3313,"2005-07-28 13:23:49","2005-08-01 08:50:49","2.99","2.99",5,"4","-1",729,"Rider Caddyshack"
30795,158,8750,3157,"2005-07-29 19:14:21","2005-07-31 17:22:21","2.99","2.99",5,"2","-3",693,"Potter Connecticut"
30796,158,8957,811,"2005-07-30 03:34:10","2005-08-06 07:05:10","0.99","1.99",6,"7","1",176,"Congeniality Quest"
30797,158,9393,843,"2005-07-30 20:04:48","2005-08-02 15:52:48","2.99","2.99",3,"3","0",184,"Core Suit"
30798,158,9713,929,"2005-07-31 08:13:28","2005-08-07 10:11:28","0.99","1.99",6,"7","1",206,"Dancing Fever"
30799,158,9801,3033,"2005-07-31 11:03:13","2005-08-04 10:55:13","2.99","2.99",4,"4","0",665,"Patton Interview"
30800,159,3914,4092,"2005-07-06 20:11:10","2005-07-14 14:42:10","0.99","5.99",3,"8","5",891,"Timberland Sky"
30801,159,4273,4163,"2005-07-07 14:40:22","2005-07-13 09:58:22","4.99","4.99",7,"6","-1",905,"Trainspotting Strangers"
30802,159,5656,4138,"2005-07-10 07:31:07","2005-07-15 04:44:07","0.99","0.99",7,"5","-2",899,"Towers Hurricane"
30803,159,6885,3972,"2005-07-12 20:56:04","2005-07-15 19:21:04","4.99","4.99",3,"3","0",865,"Sunrise League"
30804,159,8212,1305,"2005-07-28 23:37:23","2005-08-04 04:33:23","2.99","2.99",7,"7","0",288,"Escape Metropolis"
30805,159,8470,3717,"2005-07-29 08:28:50","2005-07-30 13:40:50","0.99","0.99",7,"1","-6",813,"Smoochy Control"
30806,159,9022,4473,"2005-07-30 05:34:45","2005-08-03 23:57:45","2.99","3.99",3,"4","1",977,"Window Side"
30807,159,9132,402,"2005-07-30 09:56:00","2005-08-02 09:22:00","0.99","0.99",7,"3","-4",89,"Borrowers Bedazzled"
30808,159,9559,2882,"2005-07-31 02:15:53","2005-08-08 02:38:53","4.99","7.99",5,"8","3",632,"Nuts Ties"
30809,159,9917,3829,"2005-07-31 14:55:11","2005-08-02 13:58:11","4.99","4.99",5,"2","-3",838,"Stagecoach Armageddon"
30810,160,4842,1438,"2005-07-08 18:21:30","2005-07-10 22:25:30","0.99","0.99",3,"2","-1",314,"Fight Jawbreaker"
30811,160,4908,1963,"2005-07-08 21:05:44","2005-07-17 21:33:44","2.99","5.99",6,"9","3",428,"Homicide Peach"
